Sentence#,Word,Language
Sentence: 2745,aduthanu,Mal
,,
Sentence: 2746,oru,Mal
Sentence: 2746,pan,Eng
Sentence: 2746,niraye,Mal
Sentence: 2746,hot,Eng
Sentence: 2746,dogs,Eng
,,
Sentence: 2747,velutha,Mal
Sentence: 2747,t-shirt,Eng
Sentence: 2747,dharicha,Mal
Sentence: 2747,African,Othr
Sentence: 2747,lady,Eng
,,
Sentence: 2748,African,Othr
Sentence: 2748,flag,Eng
Sentence: 2748,hold,Eng
Sentence: 2748,cheyyunna,Mal
Sentence: 2748,soldier,Eng
,,
Sentence: 2749,jersey,Eng
Sentence: 2749,dharicha,Mal
Sentence: 2749,women's,Eng
Sentence: 2749,baseball,Eng
Sentence: 2749,player,Eng
,,
Sentence: 2750,wrestling,Eng
Sentence: 2750,championshipile,Mix
Sentence: 2750,winner,Eng
,,
Sentence: 2751,library,Eng
Sentence: 2751,book,Eng
Sentence: 2751,edukkan,Mal
Sentence: 2751,povunna,Mal
Sentence: 2751,vyakthi,Mal
,,
Sentence: 2752,lunch,Eng
Sentence: 2752,prepare,Eng
Sentence: 2752,cheyyunna,Mal
Sentence: 2752,husband,Eng
,,
Sentence: 2753,wrestling,Eng
Sentence: 2753,championshipile,Mix
Sentence: 2753,runner,Eng
,,
Sentence: 2754,frosting,Eng
Sentence: 2754,cheytha,Mal
Sentence: 2754,cake,Eng
Sentence: 2754,piece,Eng
,,
Sentence: 2755,women's,Eng
Sentence: 2755,baseball,Eng
Sentence: 2755,match,Eng
Sentence: 2755,nadakkunna,Mal
Sentence: 2755,groundlekk,Mix
Sentence: 2755,cool,Eng
Sentence: 2755,drinks,Eng
Sentence: 2755,konduvarunnu,Mal
,,
Sentence: 2756,women's,Eng
Sentence: 2756,badminton,Eng
Sentence: 2756,match,Eng
Sentence: 2756,nadakkunna,Mal
Sentence: 2756,groundlekk,Mix
Sentence: 2756,cool,Eng
Sentence: 2756,drinks,Eng
Sentence: 2756,konduvarunnu,Mal
,,
Sentence: 2757,jersey,Eng
Sentence: 2757,dharicha,Mal
Sentence: 2757,women's,Eng
Sentence: 2757,tennis,Eng
Sentence: 2757,player,Eng
,,
Sentence: 2758,wallile,Mix
Sentence: 2758,square,Eng
Sentence: 2758,window,Eng
Sentence: 2758,door,Eng
,,
Sentence: 2759,jersey,Eng
Sentence: 2759,dharicha,Mal
Sentence: 2759,women's,Eng
Sentence: 2759,baseball,Eng
Sentence: 2759,player,Eng
,,
Sentence: 2760,jersey,Eng
Sentence: 2760,dharicha,Mal
Sentence: 2760,women's,Eng
Sentence: 2760,table,Eng
Sentence: 2760,tennis,Eng
Sentence: 2760,player,Eng
,,
Sentence: 2761,women's,Eng
Sentence: 2761,tennis,Eng
Sentence: 2761,match,Eng
Sentence: 2761,nadakkunna,Mal
Sentence: 2761,groundlekk,Mix
Sentence: 2761,cool,Eng
Sentence: 2761,drinks,Eng
Sentence: 2761,konduvarunnu,Mal
,,
Sentence: 2762,break,Eng
Sentence: 2762,dance,Eng
Sentence: 2762,rehearsal,Eng
Sentence: 2762,nadathunna,Mal
Sentence: 2762,team,Eng
,,
Sentence: 2763,yellow,Eng
Sentence: 2763,forkliftnte,Mix
Sentence: 2763,back,Eng
Sentence: 2763,part,Eng
,,
Sentence: 2764,neelamulla,Mal
Sentence: 2764,pink,Eng
Sentence: 2764,flamingo,Eng
,,
Sentence: 2765,sidewalkile,Mix
Sentence: 2765,crossil,Mix
Sentence: 2765,sthapicha,Mal
Sentence: 2765,barricade,Eng
,,
Sentence: 2766,ithoru,Mal
Sentence: 2766,baseball,Eng
Sentence: 2766,match,Eng
Sentence: 2766,nadakkunna,Mal
Sentence: 2766,ground,Eng
Sentence: 2766,aanu,Mal
,,
Sentence: 2767,kitchenil,Mix
Sentence: 2767,cook,Eng
Sentence: 2767,cheyyunnu,Mal
,,
Sentence: 2768,outdooril,Mix
Sentence: 2768,cook,Eng
Sentence: 2768,cheyyunnu,Mal
,,
Sentence: 2769,buildingnte,Mix
Sentence: 2769,rand,Mal
Sentence: 2769,windows,Eng
,,
Sentence: 2770,yellow,Eng
Sentence: 2770,nirathilulla,Mal
Sentence: 2770,lower,Eng
Sentence: 2770,primary,Eng
Sentence: 2770,schoolnte,Mix
Sentence: 2770,board,Eng
,,
Sentence: 2771,green,Eng
Sentence: 2771,tennis,Eng
Sentence: 2771,ball,Eng
Sentence: 2771,kalikkunnu,Mal
,,
Sentence: 2772,kitchenil,Mix
Sentence: 2772,cook,Eng
Sentence: 2772,cheyyunna ,Mal
Sentence: 2772,kutti,Mal
,,
Sentence: 2773,oralude,Mal
Sentence: 2773,pocketil,Mix
Sentence: 2773,cell,Eng
Sentence: 2773,phone,Eng
,,
Sentence: 2774,pazhaya,Mal
Sentence: 2774,model,Eng
Sentence: 2774,desktop,Eng
Sentence: 2774,computer,Eng
,,
Sentence: 2775,outdooril,Mix
Sentence: 2775,cook,Eng
Sentence: 2775,cheyyunna ,Mal
Sentence: 2775,kutti,Mal
,,
Sentence: 2776,surfboardil,Mix
Sentence: 2776,nilkunna,Mal
Sentence: 2776,person,Eng
,,
Sentence: 2777,women's,Eng
Sentence: 2777,baseball,Eng
Sentence: 2777,match,Eng
Sentence: 2777,nadakkunna,Mal
Sentence: 2777,groundlekk,Mix
Sentence: 2777,cool,Eng
Sentence: 2777,drinks,Eng
Sentence: 2777,konduvarunnu,Mal
,,
Sentence: 2778,women's,Eng
Sentence: 2778,table,Eng
Sentence: 2778,tennis,Eng
Sentence: 2778,match,Eng
Sentence: 2778,nadakkunna,Mal
Sentence: 2778,groundlekk,Mix
Sentence: 2778,cool,Eng
Sentence: 2778,drinks,Eng
Sentence: 2778,konduvarunnu,Mal
,,
Sentence: 2779,ithoru,Mal
Sentence: 2779,football,Eng
Sentence: 2779,match,Eng
Sentence: 2779,nadakkunna,Mal
Sentence: 2779,ground,Eng
Sentence: 2779,aanu,Mal
,,
Sentence: 2780,hockey,Eng
Sentence: 2780,match,Eng
Sentence: 2780,kaanaan,Mal
Sentence: 2780,purappedunna,Mal
Sentence: 2780,kutti,Mal
,,
Sentence: 2781,kitchenil,Mix
Sentence: 2781,cook,Eng
Sentence: 2781,cheyyunna ,Mal
Sentence: 2781,amma,Mal
,,
Sentence: 2782,karayil,Mal
Sentence: 2782,park,Eng
Sentence: 2782,cheytha,Mal
Sentence: 2782,moon,Eng
Sentence: 2782,cheriya,Mal
Sentence: 2782,vallangal,Mal
,,
Sentence: 2783,kitchenil,Mix
Sentence: 2783,cook,Eng
Sentence: 2783,cheyyunna ,Mal
Sentence: 2783,lady,Eng
,,
Sentence: 2784,tablenu,Mix
Sentence: 2784,wooden,Eng
Sentence: 2784,surface,Eng
Sentence: 2784,und,Mal
,,
Sentence: 2785,kitchenil,Mix
Sentence: 2785,cook,Eng
Sentence: 2785,cheyyunna ,Mal
Sentence: 2785,boy,Eng
,,
Sentence: 2786,kitchenil,Mix
Sentence: 2786,cook,Eng
Sentence: 2786,cheyyunna ,Mal
Sentence: 2786,girl,Eng
,,
Sentence: 2787,outdooril,Mix
Sentence: 2787,cook,Eng
Sentence: 2787,cheyyunna ,Mal
Sentence: 2787,amma,Mal
,,
Sentence: 2788,2,Othr
Sentence: 2788,jeepukal,Mix
Sentence: 2788,parasparam,Mal
Sentence: 2788,malsarikkunnu,Mal
,,
Sentence: 2789,outdooril,Mix
Sentence: 2789,cook,Eng
Sentence: 2789,cheyyunna ,Mal
Sentence: 2789,boy,Eng
,,
Sentence: 2790,outdooril,Mix
Sentence: 2790,cook,Eng
Sentence: 2790,cheyyunna ,Mal
Sentence: 2790,girl,Eng
,,
Sentence: 2791,men's,Eng
Sentence: 2791,cycling,Eng
Sentence: 2791,championshipil,Mix
Sentence: 2791,runner,Eng
Sentence: 2791,aaya,Mal
Sentence: 2791,vyakthi,Mal
,,
Sentence: 2792,outdooril,Mix
Sentence: 2792,cook,Eng
Sentence: 2792,cheyyunna ,Mal
Sentence: 2792,lady,Eng
,,
Sentence: 2793,white,Eng
Sentence: 2793,boardile,Mix
Sentence: 2793,surfer,Eng
,,
Sentence: 2794,women's,Eng
Sentence: 2794,cycling,Eng
Sentence: 2794,championshipil,Mix
Sentence: 2794,runner,Eng
Sentence: 2794,aaya,Mal
Sentence: 2794,lady,Eng
,,
Sentence: 2795,oru,Mal
Sentence: 2795,half,Eng
Sentence: 2795,glass,Eng
Sentence: 2795,beer,Eng
,,
Sentence: 2796,wrestling,Eng
Sentence: 2796,championshipil,Mix
Sentence: 2796,winner,Eng
Sentence: 2796,aaya,Mal
Sentence: 2796,vyakthi,Mal
,,
Sentence: 2797,wrestling,Eng
Sentence: 2797,championshipil,Mix
Sentence: 2797,runner,Eng
Sentence: 2797,aaya,Mal
Sentence: 2797,vyakthi,Mal
,,
Sentence: 2798,oru,Mal
Sentence: 2798,medical,Eng
Sentence: 2798,shopile,Mix
Sentence: 2798,bill,Eng
,,
Sentence: 2799,ithoru,Mal
Sentence: 2799,hockey,Eng
Sentence: 2799,match,Eng
Sentence: 2799,nadakkunna,Mal
Sentence: 2799,ground,Eng
Sentence: 2799,aanu,Mal
,,
Sentence: 2800,manalinte,Mal
Sentence: 2800,mukalil,Mal
Sentence: 2800,white,Eng
Sentence: 2800,lamp,Eng
Sentence: 2800,shade,Eng
,,
Sentence: 2801,dark,Eng
Sentence: 2801,brown,Eng
Sentence: 2801,wooden,Eng
Sentence: 2801,doornte,Mix
Sentence: 2801,frame,Eng
,,
Sentence: 2802,2,Othr
Sentence: 2802,wooden,Eng
Sentence: 2802,beach,Eng
Sentence: 2802,chairukal,Mix
,,
Sentence: 2803,table,Eng
Sentence: 2803,tennis,Eng
Sentence: 2803,game,Eng
Sentence: 2803,match,Eng
Sentence: 2803,nadakkunna,Mal
Sentence: 2803,stadium,Eng
,,
Sentence: 2804,oru,Mal
Sentence: 2804,plateil,Mix
Sentence: 2804,spicy,Eng
Sentence: 2804,broastnte,Mix
Sentence: 2804,piece,Eng
,,
Sentence: 2805,black,Eng
Sentence: 2805,cat,Eng
Sentence: 2805,carnte,Mix
Sentence: 2805,hoodil,Mix
Sentence: 2805,irikkunnu,Mal
,,
Sentence: 2806,cat,Eng
Sentence: 2806,carnte,Mix
Sentence: 2806,hoodil,Mix
Sentence: 2806,irikkunnu,Mal
,,
Sentence: 2807,karutha,Mal
Sentence: 2807,bike,Eng
Sentence: 2807,chinnam,Eng
,,
Sentence: 2808,dog,Eng
Sentence: 2808,carnte,Mix
Sentence: 2808,hoodil,Mix
Sentence: 2808,irikkunnu,Mal
,,
Sentence: 2809,parking,Eng
Sentence: 2809,slotil,Mix
Sentence: 2809,nirthiyittirikkunna,Mal
Sentence: 2809,vividhayinam,Mal
Sentence: 2809,car,Eng
,,
Sentence: 2810,ithoru,Mal
Sentence: 2810,baseball,Eng
Sentence: 2810,match,Eng
Sentence: 2810,nadakkunna,Mal
Sentence: 2810,ground,Eng
Sentence: 2810,aanu,Mal
,,
Sentence: 2811,yellow,Eng
Sentence: 2811,nirathilulla,Mal
Sentence: 2811,upper,Eng
Sentence: 2811,primary,Eng
Sentence: 2811,schoolnte,Mix
Sentence: 2811,board,Eng
,,
Sentence: 2812,marriage,Eng
Sentence: 2812,function,Eng
Sentence: 2812,attend,Eng
Sentence: 2812,cheyyan,Mal
Sentence: 2812,vanna,Mal
Sentence: 2812,daaraalam,Mal
Sentence: 2812,aalukal,Mal
,,
Sentence: 2813,bus,Eng
Sentence: 2813,body,Eng
Sentence: 2813,building,Eng
Sentence: 2813,work,Eng
Sentence: 2813,cheyyunna,Mal
Sentence: 2813,workshop,Eng
,,
Sentence: 2814,market,Eng
Sentence: 2814,shopile,Mix
Sentence: 2814,sadhanangal,Mal
Sentence: 2814,vangunna,Mal
Sentence: 2814,veettamma,Mal
,,
Sentence: 2815,busnte,Mix
Sentence: 2815,mukalil,Mal
Sentence: 2815,kidakkunna,Mal
Sentence: 2815,cat,Eng
,,
Sentence: 2816,ithoru,Mal
Sentence: 2816,badminton,Eng
Sentence: 2816,match,Eng
Sentence: 2816,nadakkunna,Mal
Sentence: 2816,ground,Eng
Sentence: 2816,aanu,Mal
,,
Sentence: 2817,ithoru,Mal
Sentence: 2817,tennis,Eng
Sentence: 2817,match,Eng
Sentence: 2817,nadakkunna,Mal
Sentence: 2817,ground,Eng
Sentence: 2817,aanu,Mal
,,
Sentence: 2818,yellow,Eng
Sentence: 2818,nirathilulla,Mal
Sentence: 2818,high,Eng
Sentence: 2818,schoolnte,Mix
Sentence: 2818,board,Eng
,,
Sentence: 2819,yellow,Eng
Sentence: 2819,nirathilulla,Mal
Sentence: 2819,higher,Eng
Sentence: 2819,secondary,Eng
Sentence: 2819,schoolnte,Mix
Sentence: 2819,board,Eng
,,
Sentence: 2820,jersey,Eng
Sentence: 2820,dharicha,Mal
Sentence: 2820,women's,Eng
Sentence: 2820,hockey,Eng
Sentence: 2820,player,Eng
,,
Sentence: 2821,wood,Eng
Sentence: 2821,load,Eng
Sentence: 2821,cheytha,Mal
Sentence: 2821,truck,Eng
,,
Sentence: 2822,thoonile,Mal
Sentence: 2822,street,Eng
Sentence: 2822,chinnam,Eng
,,
Sentence: 2823,gray,Eng
Sentence: 2823,nirathilulla,Mal
Sentence: 2823,navy,Eng
Sentence: 2823,plane,Eng
,,
Sentence: 2824,jersey,Eng
Sentence: 2824,dharicha,Mal
Sentence: 2824,women's,Eng
Sentence: 2824,basketball,Eng
Sentence: 2824,player,Eng
,,
Sentence: 2825,jersey,Eng
Sentence: 2825,dharicha,Mal
Sentence: 2825,women's,Eng
Sentence: 2825,badminton,Eng
Sentence: 2825,player,Eng
,,
Sentence: 2826,marble,Eng
Sentence: 2826,tablente,Mix
Sentence: 2826,mukalil,Mal
Sentence: 2826,bakery,Eng
Sentence: 2826,sweets,Eng
,,
Sentence: 2827,jersey,Eng
Sentence: 2827,dharicha,Mal
Sentence: 2827,women's,Eng
Sentence: 2827,tennis,Eng
Sentence: 2827,player,Eng
,,
Sentence: 2828,jersey,Eng
Sentence: 2828,dharicha,Mal
Sentence: 2828,women's,Eng
Sentence: 2828,table,Eng
Sentence: 2828,tennis,Eng
Sentence: 2828,player,Eng
,,
Sentence: 2829,offroad,Eng
Sentence: 2829,jeep,Eng
Sentence: 2829,race,Eng
Sentence: 2829,nadakkunna,Mal
Sentence: 2829,location,Eng
,,
Sentence: 2830,dog,Eng
Sentence: 2830,pulliloode,Mal
Sentence: 2830,nadakkunnu,Mal
,,
Sentence: 2831,offroad,Eng
Sentence: 2831,jeep,Eng
Sentence: 2831,raceil,Mix
Sentence: 2831,pankedukkunna,Mal
Sentence: 2831,aalukal,Mal
,,
Sentence: 2832,offroad,Eng
Sentence: 2832,jeep,Eng
Sentence: 2832,raceil,Mix
Sentence: 2832,pankedukkanulla,Mal
Sentence: 2832,jeepukal,Mix
,,
Sentence: 2833,on,Eng
Sentence: 2833,cheythuvecha,Mal
Sentence: 2833,head,Eng
Sentence: 2833,light,Eng
,,
Sentence: 2834,offroad,Eng
Sentence: 2834,jeep,Eng
Sentence: 2834,race,Eng
Sentence: 2834,kaanunna,Mal
Sentence: 2834,aalukal,Mal
,,
Sentence: 2835,offroad,Eng
Sentence: 2835,jeep,Eng
Sentence: 2835,raceil,Mix
Sentence: 2835,accident,Eng
Sentence: 2835,aaya,Mal
Sentence: 2835,jeep,Eng
,,
Sentence: 2836,arts,Eng
Sentence: 2836,collegnte,Mix
Sentence: 2836,manja,Mal
Sentence: 2836,niramulla,Mal
Sentence: 2836,name,Eng
Sentence: 2836,board,Eng
,,
Sentence: 2837,music,Eng
Sentence: 2837,collegnte,Mix
Sentence: 2837,manja,Mal
Sentence: 2837,niramulla,Mal
Sentence: 2837,name,Eng
Sentence: 2837,board,Eng
,,
Sentence: 2838,law,Eng
Sentence: 2838,collegnte,Mix
Sentence: 2838,manja,Mal
Sentence: 2838,niramulla,Mal
Sentence: 2838,name,Eng
Sentence: 2838,board,Eng
,,
Sentence: 2839,science,Eng
Sentence: 2839,collegnte,Mix
Sentence: 2839,manja,Mal
Sentence: 2839,niramulla,Mal
Sentence: 2839,name,Eng
Sentence: 2839,board,Eng
,,
Sentence: 2840,medical,Eng
Sentence: 2840,collegnte,Mix
Sentence: 2840,manja,Mal
Sentence: 2840,niramulla,Mal
Sentence: 2840,name,Eng
Sentence: 2840,board,Eng
,,
Sentence: 2841,boxing,Eng
Sentence: 2841,championship,Eng
Sentence: 2841,nadakkunna,Mal
Sentence: 2841,location,Eng
,,
Sentence: 2842,2,Othr
Sentence: 2842,computer,Eng
Sentence: 2842,work,Eng
Sentence: 2842,stationukal,Mix
,,
Sentence: 2843,streetil,Mix
Sentence: 2843,oru,Mal
Sentence: 2843,white,Eng
Sentence: 2843,cone,Eng
,,
Sentence: 2844,boxing,Eng
Sentence: 2844,championshipil,Mix
Sentence: 2844,winner,Eng
Sentence: 2844,aaya,Mal
Sentence: 2844,vyakthi,Mal
,,
Sentence: 2845,boxing,Eng
Sentence: 2845,championshipil,Mix
Sentence: 2845,runner,Eng
Sentence: 2845,aaya,Mal
Sentence: 2845,lady,Eng
,,
Sentence: 2846,bus,Eng
Sentence: 2846,standil,Mix
Sentence: 2846,manja,Mal
Sentence: 2846,niramulla,Mal
Sentence: 2846,name,Eng
Sentence: 2846,board,Eng
,,
Sentence: 2847,white,Eng
Sentence: 2847,chef,Eng
Sentence: 2847,jacket,Eng
Sentence: 2847,dharichu,Mal
,,
Sentence: 2848,auto,Eng
Sentence: 2848,standil,Mix
Sentence: 2848,manja,Mal
Sentence: 2848,niramulla,Mal
Sentence: 2848,name,Eng
Sentence: 2848,board,Eng
,,
Sentence: 2849,taxi,Eng
Sentence: 2849,standil,Mix
Sentence: 2849,manja,Mal
Sentence: 2849,niramulla,Mal
Sentence: 2849,name,Eng
Sentence: 2849,board,Eng
,,
Sentence: 2850,oru,Mal
Sentence: 2850,white,Eng
Sentence: 2850,styrofoam,Eng
Sentence: 2850,cup,Eng
,,
Sentence: 2851,mammootty,Othr
Sentence: 2851,abinayicha,Mal
Sentence: 2851,hit,Eng
Sentence: 2851,cinema,Eng
,,
Sentence: 2852,cheriya,Mal
Sentence: 2852,grey,Eng
Sentence: 2852,baby,Eng
Sentence: 2852,elephant,Eng
,,
Sentence: 2853,mohan lal,Othr
Sentence: 2853,abinayicha,Mal
Sentence: 2853,hit,Eng
Sentence: 2853,cinema,Eng
,,
Sentence: 2854,mammootty,Othr
Sentence: 2854,abinayicha,Mal
Sentence: 2854,super,Eng
Sentence: 2854,hit,Eng
Sentence: 2854,cinema,Eng
,,
Sentence: 2855,malayalam,Eng
Sentence: 2855,filmile,Mix
Sentence: 2855,sthreekal,Mal
,,
Sentence: 2856,mohan lal,Othr
Sentence: 2856,abinayicha,Mal
Sentence: 2856,super,Eng
Sentence: 2856,hit,Eng
Sentence: 2856,cinema,Eng
,,
Sentence: 2857,mohan lal,Othr
Sentence: 2857,abinayicha,Mal
Sentence: 2857,super,Eng
Sentence: 2857,hit,Eng
Sentence: 2857,malayalam,Eng
Sentence: 2857,cinema,Eng
,,
,,
Sentence: 2858,mammootty,Othr
Sentence: 2858,abinayicha,Mal
Sentence: 2858,super,Eng
Sentence: 2858,hit,Eng
Sentence: 2858,malayalam,Eng
Sentence: 2858,cinema,Eng
,,
Sentence: 2859,malayalam,Eng
Sentence: 2859,film,Eng
Sentence: 2859,industryile,Mix
Sentence: 2859,actor's,Eng
,,
Sentence: 2860,malayalam,Eng
Sentence: 2860,film,Eng
Sentence: 2860,industryile,Mix
Sentence: 2860,actress,Eng
,,
Sentence: 2861,tamil,Eng
Sentence: 2861,film,Eng
Sentence: 2861,industryile,Mix
Sentence: 2861,actor's,Eng
,,
Sentence: 2862,tamil,Eng
Sentence: 2862,film,Eng
Sentence: 2862,industryile,Mix
Sentence: 2862,actress,Eng
,,
Sentence: 2863,brown,Eng
Sentence: 2863,horse,Eng
Sentence: 2863,racenu,Mix
Sentence: 2863,vendi,Mal
Sentence: 2863,ready,Eng
Sentence: 2863,aavunnu,Mal
,,
Sentence: 2864,oru,Mal
Sentence: 2864,super,Eng
Sentence: 2864,hit,Eng
Sentence: 2864,tamil,Eng
Sentence: 2864,movie,Eng
,,
Sentence: 2865,oru,Mal
Sentence: 2865,flop,Eng
Sentence: 2865,tamil,Eng
Sentence: 2865,film,Eng
,,
Sentence: 2866,oru,Mal
Sentence: 2866,flop,Eng
Sentence: 2866,kannada,Eng
Sentence: 2866,film,Eng
,,
Sentence: 2867,film,Eng
Sentence: 2867,actors,Eng
Sentence: 2867,avarude,Mal
Sentence: 2867,association,Eng
Sentence: 2867,meetingil,Mix
Sentence: 2867,samsarikkunnu,Mal
,,
Sentence: 2868,oru,Mal
Sentence: 2868,flop,Eng
Sentence: 2868,malayalam,Eng
Sentence: 2868,film,Eng
,,
Sentence: 2869,ee,Mal
Sentence: 2869,varshathe,Mal
Sentence: 2869,industrial,Eng
Sentence: 2869,hit,Eng
,,
Sentence: 2870,sunglass,Eng
Sentence: 2870,dharicha,Mal
Sentence: 2870,bike,Eng
Sentence: 2870,rider,Eng
,,
Sentence: 2871,padam,Mal
Sentence: 2871,utter,Eng
Sentence: 2871,flop,Eng
,,
Sentence: 2872,ee,Mal
Sentence: 2872,varshathe,Mal
Sentence: 2872,most,Eng
Sentence: 2872,awaited,Eng
Sentence: 2872,film,Eng
,,
Sentence: 2873,busnte,Mix
Sentence: 2873,stepney,Eng
Sentence: 2873,tire,Eng
,,
Sentence: 2874,swanthamayi,Mal
Sentence: 2874,flat,Eng
Sentence: 2874,ulla,Mal
Sentence: 2874,vyakthi,Mal
,,
Sentence: 2875,film,Eng
Sentence: 2875,actorsnte,Mix
Sentence: 2875,competition,Eng
,,
Sentence: 2876,facebook,Othr
Sentence: 2876,chat,Eng
Sentence: 2876,cheyyunna,Mal
Sentence: 2876,old,Eng
Sentence: 2876,man,Eng
,,
Sentence: 2877,film,Eng
Sentence: 2877,release,Eng
Sentence: 2877,divasam,Mal
Sentence: 2877,theateril,Mix
Sentence: 2877,vann,Mal
Sentence: 2877,padam,Mal
Sentence: 2877,kaanunna,Mal
Sentence: 2877,mammukka,Othr
,,
Sentence: 2878,suresh gopi,Othr
Sentence: 2878,yedu,Mal
Sentence: 2878,ee,Mal
Sentence: 2878,varshathe,Mal
Sentence: 2878,hit,Eng
Sentence: 2878,movie,Eng
,,
Sentence: 2879,suresh gopi,Othr
Sentence: 2879,is,Eng
Sentence: 2879,come,Eng
Sentence: 2879,back,Eng
,,
Sentence: 2880,dileep,Othr
Sentence: 2880,produce,Eng
Sentence: 2880,cheyyunna,Mal
Sentence: 2880,puthiya,Mal
Sentence: 2880,film,Eng
,,
Sentence: 2881,vineeth sreenivasan,Othr
Sentence: 2881,direct,Eng
Sentence: 2881,cheyyunna,Mal
Sentence: 2881,new,Eng
Sentence: 2881,movie,Eng
,,
Sentence: 2882,upcoming,Eng
Sentence: 2882,malayalam,Eng
Sentence: 2882,moviesnte,Mix
Sentence: 2882,list,Eng
,,
Sentence: 2883,movies,Eng
Sentence: 2883,night,Eng
Sentence: 2883,program,Eng
Sentence: 2883,inaugurate,Eng
Sentence: 2883,cheyyunna,Mal
Sentence: 2883,fahad fasil,Othr
,,
Sentence: 2884,OTT,Othr
Sentence: 2884,platformil,Mix
Sentence: 2884,movie,Eng
Sentence: 2884,kaanunna,Mal
Sentence: 2884,kutti,Mal
,,
Sentence: 2885,film,Eng
Sentence: 2885,actorsnte,Mix
Sentence: 2885,meeting,Eng
Sentence: 2885,schedule,Eng
Sentence: 2885,cheythu,Mal
,,
Sentence: 2886,red,Eng
Sentence: 2886,niramulla,Mal
Sentence: 2886,do,Eng
Sentence: 2886,not,Eng
Sentence: 2886,walk,Eng
Sentence: 2886,light,Eng
,,
Sentence: 2887,hotelnte,Mix
Sentence: 2887,pazhaya,Mal
Sentence: 2887,thakarnna,Mal
Sentence: 2887,board,Eng
,,
Sentence: 2888,light,Eng
Sentence: 2888,blue,Eng
Sentence: 2888,wristbandukal,Mix
,,
Sentence: 2889,doornte,Mix
Sentence: 2889,frontil,Mix
Sentence: 2889,burger,Eng
,,
Sentence: 2890,oru,Mal
Sentence: 2890,person,Eng
Sentence: 2890,dressing,Eng
Sentence: 2890,roomile,Mix
Sentence: 2890,benchil,Mix
Sentence: 2890,irikkunnu,Mal
,,
Sentence: 2891,school,Eng
Sentence: 2891,bus,Eng
Sentence: 2891,repair,Eng
Sentence: 2891,cheyyunnu,Mal
,,
Sentence: 2892,tamil,Eng
Sentence: 2892,super,Eng
Sentence: 2892,star,Eng
Sentence: 2892,rajani,Othr
Sentence: 2892,yude,Mal
Sentence: 2892,puthiya,Mal
Sentence: 2892,padam,Mal
,,
Sentence: 2893,dressing,Eng
Sentence: 2893,roomile,Mix
Sentence: 2893,benchil,Mix
Sentence: 2893,irikkunna,Mal
Sentence: 2893,player,Eng
,,
Sentence: 2894,smart,Eng
Sentence: 2894,classroomle,Mix
Sentence: 2894,roomil,Mix
Sentence: 2894,mount,Eng
Sentence: 2894,cheytha,Mal
Sentence: 2894,projector,Eng
,,
Sentence: 2895,biriyani,Othr
Sentence: 2895,prepare,Eng
Sentence: 2895,cheyyunna,Mal
Sentence: 2895,hotel,Eng
Sentence: 2895,restaurant,Eng
Sentence: 2895,shef,Eng
,,
Sentence: 2896,dressing,Eng
Sentence: 2896,roomile,Mix
Sentence: 2896,benchil,Mix
Sentence: 2896,irikkunna,Mal
Sentence: 2896,football,Eng
Sentence: 2896,player,Eng
,,
Sentence: 2897,dressing,Eng
Sentence: 2897,roomile,Mix
Sentence: 2897,benchil,Mix
Sentence: 2897,irikkunna,Mal
Sentence: 2897,football,Eng
Sentence: 2897,player,Eng
,,
Sentence: 2898,dressing,Eng
Sentence: 2898,roomile,Mix
Sentence: 2898,benchil,Mix
Sentence: 2898,irikkunna,Mal
Sentence: 2898,volleyball,Eng
Sentence: 2898,player,Eng
,,
Sentence: 2899,veettumuttath,Mal
Sentence: 2899,green,Eng
Sentence: 2899,trees,Eng
Sentence: 2899,and,Eng
Sentence: 2899,bushes,Eng
Sentence: 2899,und,Mal
,,
Sentence: 2900,dressing,Eng
Sentence: 2900,roomile,Mix
Sentence: 2900,benchil,Mix
Sentence: 2900,irikkunna,Mal
Sentence: 2900,baseball,Eng
Sentence: 2900,player,Eng
,,
Sentence: 2901,applente,Mix
Sentence: 2901,skinil,Mix
Sentence: 2901,kaanunna,Mal
Sentence: 2901,spot,Eng
,,
Sentence: 2902,dressing,Eng
Sentence: 2902,roomile,Mix
Sentence: 2902,benchil,Mix
Sentence: 2902,irikkunna,Mal
Sentence: 2902,hockey,Eng
Sentence: 2902,player,Eng
,,
Sentence: 2903,dressing,Eng
Sentence: 2903,roomile,Mix
Sentence: 2903,benchil,Mix
Sentence: 2903,irikkunna,Mal
Sentence: 2903,basketball,Eng
Sentence: 2903,player,Eng
,,
Sentence: 2904,dressing,Eng
Sentence: 2904,roomile,Mix
Sentence: 2904,benchil,Mix
Sentence: 2904,irikkunna,Mal
Sentence: 2904,tennis,Eng
Sentence: 2904,player,Eng
,,
Sentence: 2905,oru,Mal
Sentence: 2905,vellayum,Mal
Sentence: 2905,grey,Eng
Sentence: 2905,niravum,Mal
Sentence: 2905,ulla,Mal
Sentence: 2905,cat,Eng
,,
Sentence: 2906,dressing,Eng
Sentence: 2906,roomile,Mix
Sentence: 2906,benchil,Mix
Sentence: 2906,irikkunna,Mal
Sentence: 2906,badminton,Eng
Sentence: 2906,player,Eng
,,
Sentence: 2907,dressing,Eng
Sentence: 2907,roomile,Mix
